proceskwaliteit,grondstofscore,temperatuurvariatie,machine_trilling,operator_id,afgekeurd
55.60784526368234,34.62316841456384,44.33800143791877,1.3814540786904863,19,Nee
60.830512431752766,30.29815184960087,60.7089578718754,-1.2922626951056186,10,Ja
60.53802052034903,26.76531611147213,63.130755309198875,0.6897078052451944,14,Nee
36.22330632042909,33.49111656806795,59.16971623063255,-0.5029747705513431,10,Nee
40.62174960084877,31.967426927108747,70.26337730855164,0.2634872153310595,6,Ja
55.1503526720866,34.47596610013866,23.74334683748063,0.2942241290134937,16,Nee
55.13785950912209,33.175859008409844,51.23637775457907,-0.234407800316322,20,Nee
55.15047686306048,35.247763576596675,10.422480280834767,-0.7837656655863965,6,Nee
88.52731490654722,27.32382394219716,,-0.6905410523162594,16,Nee
55.70890510693167,36.58697032817163,48.76670686212644,-0.9161919154812423,6,Ja
61.35565640180599,30.987998023462,65.22242595454725,-0.8318222082304447,15,Nee
59.54001763493203,40.37630436312632,95.05310525862036,-0.0671782900493552,16,Nee
56.51391251305798,26.55406090955216,60.06510665483559,-0.7157599891107518,9,Nee
46.84730755359654,38.67981901582625,74.35939161765597,0.6820520657126199,15,Ja
57.589692204932675,30.98955391731324,50.626605949520275,1.4872461553359273,6,Nee
42.27174785462428,26.74290998192776,63.41040313763313,-0.580053241370043,2,Nee
47.63181393259991,27.58057082972839,7.093221613377343,0.239404500535377,2,Nee
45.14636452170897,28.3982634590284,25.439158084184697,0.4996851103029338,9,Nee
50.81874139386323,32.12082973200958,36.185309320513866,0.4720022709192744,19,Nee
73.14658566673509,32.6141774401775,47.249335500651355,0.0759552679160874,3,Nee
,27.131499980307105,4.564874550238374,0.7426824183597224,10,Nee
56.86260190374514,29.878227038695087,14.002409755331769,0.4822489526806572,15,Ja
33.87284128810349,40.71135179305932,27.68143077913058,-1.2376624223272978,5,Nee
45.280681342105666,38.637715850503554,97.15326909010508,0.8691560643892732,15,Ja
60.889505969673664,32.18161834837016,33.134700710305076,0.8872908372667421,7,Nee
50.64280019095463,30.190017390841,,-0.7632861041785816,17,Nee
39.22255222070694,30.600156633591308,19.609771273839293,0.037937835447602,12,Nee
42.84696290740032,33.06758986365208,61.07800710757682,0.6833289928110694,11,Ja
56.79597748934676,24.886037174007978,28.068321551597432,-0.2093138195793615,4,Nee
42.69633368282864,28.713117312883274,20.699257843842677,1.0729780477660118,10,Nee
52.16458589581975,21.657079630612053,51.65726284459791,2.3638724946193608,18,Nee
50.45571839903814,31.996115613026397,0.5505799160420821,-0.7859860326349823,1,Ja
43.483996523941826,33.2359796985137,0.7664032649225327,-1.3810446031537749,16,Nee
71.43944089325325,27.58406768850313,21.906880910185777,0.3038185956048757,10,Nee
56.33919022318011,37.86993381645016,3.672136250082114,0.7215625051261435,15,Nee
29.74857413342393,23.871171684988298,10.802575413069135,-0.2308663738447689,14,Ja
51.86454314769428,22.6781255989509,33.88606493387516,1.4532606633210343,9,Ja
43.38213535231612,31.12225909279986,80.25856795798128,-1.3386057997232488,7,Ja
58.52433334796224,35.23549151306077,57.204864336930086,0.6929186230316111,13,Nee
42.07479261567299,38.419638457289345,51.26677259564164,-0.6058608207588934,3,Nee
48.85263558533101,27.7055786856553,29.34888232081217,1.7193779062072967,12,Nee
,35.393404167156476,93.17537194328165,1.9925153531681183,2,Nee
58.657551941701215,29.807457652496463,39.70150412371917,-0.7666565877833479,13,Ja
37.997035929442234,29.136863500295902,8.70927667957715,-0.5495571359085801,13,Nee
46.65498764159051,34.41829968743336,61.70665161178013,0.8595878869798019,2,Nee
45.25054688839044,33.261614392067095,11.38383934766014,-0.3871306497895146,16,Nee
43.46670767426288,22.118039215078753,34.52231428016921,-0.0454112179322382,9,Ja
67.65454240281096,37.38270174862948,50.74119387178089,0.0253884205424101,16,Nee
54.04981710960955,36.90045677073726,87.42225246851758,-1.9196731561976563,1,Nee
37.391160456649544,26.872186492452354,49.35465803401187,-0.0138377460942372,4,Ja
59.17861947054776,31.979017667187044,70.22587660316643,-0.6897277740641738,10,Nee
71.22156197012633,32.47015093141369,99.28168389990704,-0.493122822399772,4,Ja
60.32465260551147,31.303368829119535,13.148911989798162,1.4436320034688142,7,Nee
34.80630034045987,27.2484742307729,27.47315255195195,-1.2565068942792563,14,Nee
45.15765927133749,26.641883160309742,39.45760755976464,0.8132051867479773,3,Ja
62.669111491866225,29.872229645042772,42.18281785388314,-0.2789629303318085,14,Nee
42.92330534381219,35.86364509629682,41.102107526554576,-0.2797601684958344,3,Ja
54.43819428146229,32.71800077297216,90.76110025565548,0.7903718960517113,4,Ja
57.74634053429337,28.14692833956947,71.40326444668564,0.3400512945688904,12,Nee
40.730695284219166,33.85849355324172,60.79052140907037,0.570612997219531,16,Ja
49.404746439382,15.757286896849624,30.93727178627821,0.9681846605328612,4,Ja
17.58732659930927,35.74382850186052,82.37903842212947,-0.3313083831833227,6,Nee
39.756123586657104,21.301431106109504,95.5060511484989,-0.6122367345077503,19,Ja
47.4743184860684,28.18779529298434,82.11982825502265,-1.085150526557798,20,Ja
,24.40165052686928,,-0.8254105299789551,12,Nee
66.32411303931636,23.526592621395473,63.6401370183407,2.9490944253087252,9,Nee
35.69858622039367,35.8041339368926,5.1135381442100725,1.2446795807367868,7,Nee
45.599555133030165,27.661493993440544,25.760722033372183,-1.3510743662080211,13,Nee
51.30740577286091,31.73251940865358,5.952470034777169,-1.32245795674357,12,Nee
64.41273289066116,29.76539710560408,60.37954529493877,0.4818660617184915,6,Nee
35.6413784882056,32.385204136115604,68.65899134926067,0.547264797377967,1,Ja
61.63163752154959,30.38410945530128,11.448763806590511,0.5488838353173644,4,Nee
50.10233061019587,23.58503887905715,38.38388830449795,-0.2549557935536978,20,Ja
40.18491348952049,34.9813340972357,45.6236508955542,-0.1254542600029002,9,Nee
54.62103474263271,27.531217084193436,36.90530217609166,0.3278795241593574,10,Ja
51.9905969557347,22.217090506701247,12.102500048519303,0.0858930062933304,10,Ja
43.99783122841205,27.859424195170437,41.89477901874754,-2.219300372747535,16,Nee
50.69802084990019,37.503798953171554,75.11780478084181,-0.2297996305751938,2,Ja
46.1468640313824,34.251108710567465,7.100766453325546,-0.8514064342603136,2,Nee
51.13517345251248,28.256739327960705,8.018001408190345,0.175211418908512,6,Ja
56.62130674521047,28.253711478407855,35.47712918359842,2.98525900260341,10,Nee
,28.391824743913087,94.1725711618925,0.3674816654743044,14,Nee
37.62184501173151,40.383739917804206,66.85726467229141,-0.3135296861723979,10,Ja
71.33033374656267,31.909677261157768,,0.9218015019772522,9,Nee
30.479122004774982,32.15020823595535,36.1919990837865,0.4826878872092127,19,Ja
48.48214904964416,35.151417270159214,59.36607912085384,0.4200944904518413,4,Ja
55.883172064845766,31.193945795132567,1.0131184027743378,,12,Nee
52.809918677350325,28.704789270896484,63.60960464095422,2.056543564829542,11,Nee
43.77300480179406,29.01825075457511,91.32869475762368,-1.1308884353259157,10,Nee
47.918777496427246,29.64199370292968,61.25734683448192,0.4736320768114544,17,Ja
45.06999065341167,29.813888817450792,87.3698593466345,-0.9263811299815384,6,Ja
44.10635243055789,33.6381477181849,72.39730554660937,0.5555126463422483,20,Nee
58.496020970210246,30.259729429036497,12.055841640369025,-0.9186865114860944,7,Nee
53.57015485965047,33.6632003860779,90.24533072858418,-0.4173668136050844,11,Ja
43.070904047393455,29.59641709945709,6.644384435577488,-0.2950899142379063,11,Ja
58.995998754332504,30.393175951580453,53.39674725477638,0.975816719344709,17,Nee
53.072995208766095,20.00899657733946,14.213712379345766,0.9184544439424138,9,Nee
58.1286211883896,34.581638373512405,1.1706610730904066,-1.2457173764463845,6,Nee
56.29628841923612,31.732442379489964,42.2034260127639,0.0549341109998487,1,Nee
41.710049890779274,,29.504070765415623,-0.7095798547491726,8,Nee
44.39818959803031,15.518723109031551,48.6000493797603,-1.2585049106753343,17,Nee
57.472936051232615,40.44187352390364,57.71998867345508,-0.2170170504243704,1,Nee
56.10370265433465,29.302051859224132,4.373907230894735,-0.3084827884558197,18,Nee
49.79098406035852,35.54091408368758,12.300329512374564,2.4267164863455224,11,Nee
51.17327383308782,24.800470364372345,55.86423964504254,0.4329598253606961,3,Ja
62.77664895788425,33.063869525312846,34.316735317265824,-1.3776175007542373,7,Nee
44.0842861116417,24.73292218413172,72.9173487549448,-0.5647740041709423,12,Ja
55.470973811700375,26.881155196520975,65.22916485919397,1.0213832954293984,7,Nee
47.97807347566106,39.570156769333934,84.56043629899068,2.088442772869925,3,Nee
47.8231879677278,29.046587996183263,69.24928266692253,-1.5859833122379583,14,Nee
60.9877685198719,,42.99310773901481,-1.879924385139045,14,Nee
58.2541634898803,34.35033865344377,67.29666223944324,1.8709651753717824,3,Nee
58.135096360006386,32.47840943986302,27.538117425541852,0.3896141773709038,6,Ja
63.05478807154329,30.752094525717883,30.63134987782127,-0.8682927318763665,5,Nee
,31.82480501233113,78.89851599207933,0.5346290861224353,14,Ja
56.81952971294964,42.01707792619138,44.64195164015822,-2.6357477390168778,15,Nee
46.89733243406544,29.71190601483207,79.83803405183525,0.0033755065971609,15,Ja
53.24166352488442,31.005495233574837,82.24223736682784,0.3278211728430852,19,Ja
48.69856945632315,35.25327198003806,85.75623376612837,0.9242701395378298,16,Nee
50.96995964992718,35.52762966478992,91.66352358412072,-1.0138959522925377,7,Ja
55.95157025436914,35.9351515278019,43.098522051329624,0.085687161403359,3,Nee
41.81779316766527,33.19365111014592,31.886681832113883,-0.9254246260595872,13,Ja
70.9238727568546,24.284975436347583,58.21987465941139,0.2553837556743171,19,Ja
39.93982618500298,38.16715766150548,37.117242343762754,-0.8953463223630241,20,Ja
37.85811387212268,24.26827303490656,60.1074166800233,-0.4081008391602206,5,Nee
,31.51317732619517,70.55858626438246,-0.9958153947902292,5,Ja
57.91662693962936,26.22862074990321,68.84050184921368,0.651136241823657,1,Ja
56.24119817052155,29.679308267035037,,0.8584511166566653,3,Nee
56.2834550926428,31.6438120515174,16.68602016987528,-0.2346205699574138,12,Ja
49.87753227153085,31.606786077251364,43.05293384622075,0.0382379949600283,11,Ja
41.02745628514168,32.109603771176424,14.259414408190874,-1.448591414633544,8,Nee
50.75804558193726,38.06855634529323,89.00970351838083,-0.299676648006787,7,Ja
43.22838288487888,,34.58774607378574,-0.0502046170417447,17,Ja
59.75119733417751,28.77921682354676,15.445974722332378,2.620793091029975,10,Nee
48.52942618497861,34.820435841441785,2.5447759905750877,-1.1119670257741636,17,Nee
41.745028032074885,35.947352444623206,64.58223862864843,1.4641772387524374,20,Nee
46.78614158347007,23.86196092431504,63.69023174547432,0.996858773465808,7,Nee
54.12931454275624,,34.060416658129164,0.2806364044901364,5,Nee
44.36275447196025,,7.171188884765101,1.7586204841951334,20,Nee
41.77779604433569,28.51218248320004,40.9628894895232,0.3721054726068629,13,Nee
52.436872114919126,36.878534066558096,31.12174950633936,0.3891591956679287,6,Nee
52.44966571108723,29.249722064837368,67.71206397350093,-0.0531206530175453,13,Ja
44.9305682462887,30.627882267357712,,1.2235688824186275,11,Nee
45.289616943816775,29.13464087858065,36.459372819754,1.0964692338108837,19,Nee
52.32049937357636,30.077895237907335,21.78925542549901,-0.6256772874962124,6,Nee
35.51915658502676,24.518624565523993,98.8035966155592,-1.3192471945987674,20,Nee
35.92536225623445,22.79974558702853,45.40016211961149,-0.202980637395657,19,Ja
42.81555778747564,37.97252531612486,68.82742357802371,-0.8000385643976464,4,Ja
47.86552848288153,25.76519325840836,14.05529675783608,-0.0635245746153551,4,Nee
53.10907565598005,25.043038252718464,48.55896996593978,1.2374381346841392,11,Nee
64.75356216949552,19.233049431981428,2.7536719869465487,-0.45730165508679,1,Nee
58.576596232020194,26.805191261552487,50.545511791044994,,6,Nee
48.40061470036573,,96.40174071177024,0.0580227348083952,9,Ja
,38.21007580068185,38.420671298580025,0.8484308822052846,20,Ja
39.97470635362191,35.04908544671317,,-2.246889333984605,20,Nee
49.8148686400761,26.559248274111383,3.095579091934353,,4,Nee
47.11341361079862,41.26217902672154,38.798675994686946,,18,Ja
53.227185603380896,34.90882743495797,16.002493646319405,1.2000789564268612,2,Ja
41.727690564476774,28.37584308245689,2.335209632818591,-0.4919024475062051,15,Nee
55.193465142411725,17.502971425632133,75.62136139501769,-1.876552706041874,17,Nee
65.32738913002578,41.45471286295371,45.85230088818907,0.6197114459661363,18,Nee
48.91239851543143,23.05213766618202,28.924477197265453,,5,Ja
54.01711722098941,21.773006265215542,90.00831830164807,-1.1896666590903613,18,Ja
56.90143991711113,35.1128521600482,11.61389602005256,-0.6243453897132241,3,Nee
45.98779528114163,42.19876203169636,95.59188289553192,-0.1845253576558495,11,Ja
